iso3,ilostat_year,sex,isco_major,employment_value,employment_share
NPL,2017,SEX_F,9,597.293,0.21082546567101382
NPL,2017,SEX_M,0,20.142,0.004412903327577118
NPL,2017,SEX_M,1,73.412,0.016083807917986866
NPL,2017,SEX_M,2,342.274,0.07498868402061021
NPL,2017,SEX_M,3,217.055,0.0475544996409121
NPL,2017,SEX_M,4,133.864,0.029328214231098375
NPL,2017,SEX_M,5,954.438,0.20910746828348972
NPL,2017,SEX_M,6,529.246,0.11595231032205738
NPL,2017,SEX_M,7,1089.696,0.2387410934588162
NPL,2017,SEX_M,8,362.032,0.07931745693026508
NPL,2017,SEX_M,9,842.183,0.184513561867187
NRU,2021,SEX_F,1,0.152,0.19999999999999998
NRU,2021,SEX_F,2,0.119,0.15657894736842104
NRU,2021,SEX_F,3,0.057,0.075
NRU,2021,SEX_F,4,0.044,0.057894736842105256
NRU,2021,SEX_F,5,0.256,0.3368421052631579
NRU,2021,SEX_F,7,0.02,0.02631578947368421
NRU,2021,SEX_F,8,0.01,0.013157894736842105
NRU,2021,SEX_F,9,0.102,0.13421052631578947
NRU,2021,SEX_M,1,0.112,0.11056268509378087
NRU,2021,SEX_M,2,0.061,0.060217176702862786
NRU,2021,SEX_M,3,0.074,0.07305034550839092
NRU,2021,SEX_M,4,0.012,0.011846001974333664
NRU,2021,SEX_M,5,0.377,0.3721618953603159
NRU,2021,SEX_M,6,0.02,0.01974333662388944
NRU,2021,SEX_M,7,0.152,0.15004935834155975
NRU,2021,SEX_M,8,0.053,0.05231984205330701
NRU,2021,SEX_M,9,0.152,0.15004935834155975
PAK,2021,SEX_F,1,88.519,0.006394577175479309
PAK,2021,SEX_F,2,1212.63,0.0875999064641656
PAK,2021,SEX_F,3,239.424,0.017295894052824345
PAK,2021,SEX_F,4,37.575,0.002714402979796824
PAK,2021,SEX_F,5,289.703,0.020928028914333444
PAK,2021,SEX_F,6,8644.738,0.6244924174787181
PAK,2021,SEX_F,7,1696.479,0.12255296481071817
PAK,2021,SEX_F,8,52.998,0.0038285543346180187
PAK,2021,SEX_F,9,1580.757,0.1141932537893463
PAK,2021,SEX_M,1,1462.493,0.030589918046027575
PAK,2021,SEX_M,2,1920.04,0.04016010076294026
PAK,2021,SEX_M,3,2130.973,0.04457203516755125
PAK,2021,SEX_M,4,863.809,0.0180676738400943
PAK,2021,SEX_M,5,9352.672,0.1956231380193798
PAK,2021,SEX_M,6,12176.016,0.2546770012349601
PAK,2021,SEX_M,7,6706.768,0.1402806601287803
PAK,2021,SEX_M,8,4586.611,0.09593485548239108
PAK,2021,SEX_M,9,8610.259,0.18009461731787527
PAN,2024,SEX_F,1,41.633,0.05200133897233874
PAN,2024,SEX_F,2,128.497,0.16049806773301495
PAN,2024,SEX_F,3,64.997,0.08118394132503305
PAN,2024,SEX_F,4,73.499,0.09180329097417732
PAN,2024,SEX_F,5,219.161,0.2737411536645625
PAN,2024,SEX_F,6,71.364,0.08913658766896408
PAN,2024,SEX_F,7,62.603,0.07819373630738409
PAN,2024,SEX_F,8,7.001,0.008744538566650098
PAN,2024,SEX_F,9,131.859,0.16469734478787534
PAN,2024,SEX_M,1,45.664,0.04066497348013949
PAN,2024,SEX_M,2,85.35,0.07600638328946009
PAN,2024,SEX_M,3,63.933,0.05693399066016464
PAN,2024,SEX_M,4,26.025,0.02317593585364029
PAN,2024,SEX_M,5,163.68,0.14576127494808236
PAN,2024,SEX_M,6,159.184,0.14175747062155145
PAN,2024,SEX_M,7,205.977,0.18342784781269036
PAN,2024,SEX_M,8,134.948,0.12017468555531413
PAN,2024,SEX_M,9,238.171,0.21209743777895723
PER,2025,SEX_F,0,19.875,0.002479937771342625
PER,2025,SEX_F,1,38.356,0.004785936762647433
PER,2025,SEX_F,2,796.127,0.09933813424330516
PER,2025,SEX_F,3,499.264,0.06229653592309959
PER,2025,SEX_F,4,546.121,0.068143199779794
PER,2025,SEX_F,5,2152.939,0.2686367167545469
PER,2025,SEX_F,6,667.822,0.08332865420546287
PER,2025,SEX_F,7,446.752,0.05574425958354015
PER,2025,SEX_F,8,79.17,0.009878574760110472
PER,2025,SEX_F,9,2767.888,0.34536805021615075
PER,2025,SEX_M,0,98.844,0.010063692737065002
PER,2025,SEX_M,1,81.202,0.008267491983682897
PER,2025,SEX_M,2,767.191,0.07811070469266355
PER,2025,SEX_M,3,784.593,0.0798824701110036
PER,2025,SEX_M,4,469.011,0.047751837180846524
PER,2025,SEX_M,5,1003.003,0.10211964313822193
PER,2025,SEX_M,6,1387.175,0.1412336911956026
PER,2025,SEX_M,7,1212.909,0.1234909907937839
PER,2025,SEX_M,8,1379.348,0.140436793831544
PER,2025,SEX_M,9,2638.566,0.2686426843355859
PHL,2023,SEX_F,0,6.201,0.0003213828594979026
PHL,2023,SEX_F,1,859.527,0.04454720933327749
PHL,2023,SEX_F,2,1712.79,0.08876977066915216
PHL,2023,SEX_F,3,1014.051,0.052555815200243126
PHL,2023,SEX_F,4,2073.452,0.10746201141616597
PHL,2023,SEX_F,5,6925.987,0.3589571854386873
PHL,2023,SEX_F,6,996.262,0.05163385427658433
PHL,2023,SEX_F,7,619.187,0.032090967363961914
PHL,2023,SEX_F,8,321.87,0.01668174503895983
PHL,2023,SEX_F,9,4765.417,0.24698005840346987
PHL,2023,SEX_M,0,86.138,0.0031159998950939225
PHL,2023,SEX_M,1,1021.461,0.0369508505983716
PHL,2023,SEX_M,2,969.434,0.0350687993951622
PHL,2023,SEX_M,3,974.347,0.035246524760095176
PHL,2023,SEX_M,4,1450.194,0.05246005655884552
PHL,2023,SEX_M,5,4113.92,0.1488190379208339
PHL,2023,SEX_M,6,4238.518,0.15332630944941492
PHL,2023,SEX_M,7,2735.007,0.09893753657016814
PHL,2023,SEX_M,8,3640.035,0.13167648050962646
PHL,2023,SEX_M,9,8414.721,0.3043984043423881
PLW,2020,SEX_F,1,0.391,0.10278654048370138
PLW,2020,SEX_F,2,0.703,0.1848054679284963
PLW,2020,SEX_F,3,0.455,0.11961093585699265
PLW,2020,SEX_F,4,0.742,0.1950578338590957
PLW,2020,SEX_F,5,0.975,0.25630914826498424
PLW,2020,SEX_F,6,0.112,0.029442691903259727
PLW,2020,SEX_F,7,0.046,0.012092534174553103
PLW,2020,SEX_F,8,0.025,0.006572029442691904
PLW,2020,SEX_F,9,0.355,0.09332281808622503
PLW,2020,SEX_M,1,0.445,0.07864969954047366
PLW,2020,SEX_M,2,0.488,0.08624955814775538
PLW,2020,SEX_M,3,0.663,0.11717921527041357
PLW,2020,SEX_M,4,0.283,0.050017674089784366
PLW,2020,SEX_M,5,1.221,0.21580063626723223
PLW,2020,SEX_M,6,0.255,0.045068928950159064
PLW,2020,SEX_M,7,1.052,0.1859314245316366
PLW,2020,SEX_M,8,0.265,0.04683633792859668
PLW,2020,SEX_M,9,0.986,0.17426652527394837
PNG,2022,SEX_F,1,17.213,0.008986329690179668
PNG,2022,SEX_F,2,171.962,0.0897755897393061
PNG,2022,SEX_F,3,36.753,0.019187507994142414
PNG,2022,SEX_F,4,37.81,0.01973933222481225
PNG,2022,SEX_F,5,572.568,0.2989185393625046
PNG,2022,SEX_F,6,733.808,0.38309653269571614
PNG,2022,SEX_F,7,27.427,0.014318716343028975
PNG,2022,SEX_F,8,23.256,0.012141177207623213
PNG,2022,SEX_F,9,294.668,0.1538362747426865
PNG,2022,SEX_M,0,6.472,0.003107095911902885
PNG,2022,SEX_M,1,69.981,0.033596674754461646
PNG,2022,SEX_M,2,216.258,0.10382174717495274
PNG,2022,SEX_M,3,73.675,0.03537010063495751
PNG,2022,SEX_M,4,34.085,0.016363622397591135
PNG,2022,SEX_M,5,353.822,0.16986385811824822
PNG,2022,SEX_M,6,758.379,0.3640847173320454
PNG,2022,SEX_M,7,193.442,0.09286817790332476
PNG,2022,SEX_M,8,140.022,0.06722215447720421
PNG,2022,SEX_M,9,236.838,0.1137018512953114
POL,2024,SEX_F,0,17.763,0.00224118722486692
POL,2024,SEX_F,1,527.213,0.06651934022314719
POL,2024,SEX_F,2,2467.318,0.3113056117369926
POL,2024,SEX_F,3,1177.514,0.14856889792838746
POL,2024,SEX_F,4,844.235,0.106518532724513
POL,2024,SEX_F,5,1434.714,0.18102024928996893
POL,2024,SEX_F,6,431.768,0.05447688598245456
POL,2024,SEX_F,7,285.704,0.03604774840361305
POL,2024,SEX_F,8,237.711,0.029992391848805974
POL,2024,SEX_F,9,501.77,0.06330915463725015
POL,2024,SEX_M,0,134.78,0.014548239806544464
POL,2024,SEX_M,1,733.954,0.07922346638204879
POL,2024,SEX_M,2,1645.895,0.17765896391447175
POL,2024,SEX_M,3,1147.793,0.12389351396552226
POL,2024,SEX_M,4,513.277,0.055403449200057305
POL,2024,SEX_M,5,686.078,0.07405570017802651
POL,2024,SEX_M,6,698.704,0.07541855873120525
POL,2024,SEX_M,7,2152.946,0.23239037467384388
POL,2024,SEX_M,8,1324.08,0.14292204602351533
POL,2024,SEX_M,9,226.844,0.024485687124764597
PRI,2020,SEX_F,0,0.217,0.00044365390906117114
PRI,2020,SEX_F,1,34.962,0.07147939156035331
PRI,2020,SEX_F,2,109.052,0.2229555119398103
PRI,2020,SEX_F,3,70.735,0.14461686293752046
PRI,2020,SEX_F,4,127.835,0.26135713117435394
PRI,2020,SEX_F,5,105.699,0.21610034347399412
PRI,2020,SEX_F,6,1.603,0.003277314360484135
PRI,2020,SEX_F,7,19.124,0.039098789663068366
PRI,2020,SEX_F,8,17.433,0.03564156035328754
PRI,2020,SEX_F,9,2.46,0.005029440628066733
PRI,2020,SEX_M,0,0.402,0.0007442473567184988
PRI,2020,SEX_M,1,39.73,0.07355459572742774
PRI,2020,SEX_M,2,69.871,0.12935648522706025
PRI,2020,SEX_M,3,47.58,0.08808778416086112
PRI,2020,SEX_M,4,45.98,0.08512560562665814
PRI,2020,SEX_M,5,126.137,0.2335251961054758
PRI,2020,SEX_M,6,7.14,0.013218721708880797
PRI,2020,SEX_M,7,109.023,0.20184099395900718
PRI,2020,SEX_M,8,64.74,0.11985714894018808
PRI,2020,SEX_M,9,29.54,0.054689221187722514
PRT,2025,SEX_F,0,3.956,0.0015318216984324773
PRT,2025,SEX_F,1,123.721,0.04790660069559265
PRT,2025,SEX_F,2,713.035,0.2760976958396869
PRT,2025,SEX_F,3,264.073,0.10225297051824053
PRT,2025,SEX_F,4,324.452,0.12563261215869923
PRT,2025,SEX_F,5,635.296,0.2459960054922546
PRT,2025,SEX_F,6,21.999,0.008518338105110228
PRT,2025,SEX_F,7,89.686,0.03472774541092395
PRT,2025,SEX_F,8,116.566,0.04513607889268962
PRT,2025,SEX_F,9,289.762,0.11220013118836994
PRT,2025,SEX_M,0,18.79,0.007039045536892988
PRT,2025,SEX_M,1,194.639,0.07291499650108113
PRT,2025,SEX_M,2,525.492,0.19685801582080734
PRT,2025,SEX_M,3,353.94,0.13259179230058032
PRT,2025,SEX_M,4,156.94,0.058792326054283424
PRT,2025,SEX_M,5,342.401,0.12826909158476296
PRT,2025,SEX_M,6,79.94,0.02994684939963946
PRT,2025,SEX_M,7,572.627,0.2145155683158287
PRT,2025,SEX_M,8,274.954,0.1030023271181945
PRT,2025,SEX_M,9,149.673,0.05606998736792891
PRY,2025,SEX_F,1,52.249,0.038923094687361486
PRY,2025,SEX_F,2,160.595,0.11963586654896395
PRY,2025,SEX_F,3,125.786,0.09370476733228295
PRY,2025,SEX_F,4,89.397,0.0665966410030059
PRY,2025,SEX_F,5,433.806,0.32316545797901464
PRY,2025,SEX_F,6,109.914,0.08188085952777374
PRY,2025,SEX_F,7,68.641,0.05113437850361117
PRY,2025,SEX_F,8,10.293,0.007667810170855169
PRY,2025,SEX_F,9,291.684,0.217291124247131
PRY,2025,SEX_M,0,8.561,0.00464607401047741
PRY,2025,SEX_M,1,77.683,0.042158739324368255
PRY,2025,SEX_M,2,103.93,0.056403045427977715
PRY,2025,SEX_M,3,145.201,0.07880091022022315
PRY,2025,SEX_M,4,77.386,0.04199755675444514
PRY,2025,SEX_M,5,273.156,0.14824237733979292
PRY,2025,SEX_M,6,226.492,0.12291771928291664
PRY,2025,SEX_M,7,390.506,0.21192848703837064
PRY,2025,SEX_M,8,185.208,0.10051279936134798
PRY,2025,SEX_M,9,354.508,0.19239229124008006
PSE,2025,SEX_F,0,2.001,0.014292550873909848
PSE,2025,SEX_F,1,6.325,0.04517760333707136
PSE,2025,SEX_F,2,65.732,0.46950422490946636
PSE,2025,SEX_F,3,13.808,0.09862645800447137
PSE,2025,SEX_F,4,6.541,0.04672042741941246
PSE,2025,SEX_F,5,22.088,0.1577680478275466
PSE,2025,SEX_F,6,4.663,0.03330642914794684
PSE,2025,SEX_F,7,4.879,0.03484925323028793
PSE,2025,SEX_F,8,3.427,0.02447804689899503
PSE,2025,SEX_F,9,10.539,0.0752769583508925
PSE,2025,SEX_M,0,31.157,0.05372924818370412
PSE,2025,SEX_M,1,22.423,0.03866774503396339
PSE,2025,SEX_M,2,56.258,0.09701511841059238
PSE,2025,SEX_M,3,18.481,0.03186989234146535
PSE,2025,SEX_M,4,6.25,0.010777924740769353
PSE,2025,SEX_M,5,112.153,0.19340425495224087
PSE,2025,SEX_M,6,25.049,0.043196197893045046
PSE,2025,SEX_M,7,136.392,0.23520363379888218
PSE,2025,SEX_M,8,71.527,0.12334601966928153
PSE,2025,SEX_M,9,100.199,0.17278996497605575
ROU,2024,SEX_F,0,2.87,0.0008547105271151705
ROU,2024,SEX_F,1,70.256,0.020922837210105717
ROU,2024,SEX_F,2,840.136,0.2501996806301153
ROU,2024,SEX_F,3,300.065,0.08936192136544029
ROU,2024,SEX_F,4,248.971,0.07414569151442198
ROU,2024,SEX_F,5,940.343,0.28004218160246014
ROU,2024,SEX_F,6,204.917,0.061026033827477136
ROU,2024,SEX_F,7,237.919,0.0708543114636635
ROU,2024,SEX_F,8,214.542,0.0638924410830463
ROU,2024,SEX_F,9,297.843,0.0887001907761546
ROU,2024,SEX_M,0,42.647,0.009486646244658798
ROU,2024,SEX_M,1,136.967,0.030467734569657463
ROU,2024,SEX_M,2,566.619,0.1260420195676677
ROU,2024,SEX_M,3,262.289,0.058345087740411083
ROU,2024,SEX_M,4,129.191,0.02873799599019192
ROU,2024,SEX_M,5,463.385,0.10307804933714487
ROU,2024,SEX_M,6,413.975,0.0920870021134576
ROU,2024,SEX_M,7,1121.012,0.24936441672374254
ROU,2024,SEX_M,8,905.831,0.20149830596397225
ROU,2024,SEX_M,9,453.561,0.10089274174909581
RUS,2024,SEX_F,1,1594.591,0.04447176030071178
RUS,2024,SEX_F,2,12926.394,0.3605059200262381
RUS,2024,SEX_F,3,5864.764,0.16356318255166602
RUS,2024,SEX_F,4,2068.971,0.05770180716003286
RUS,2024,SEX_F,5,8002.004,0.223168952924817
RUS,2024,SEX_F,6,657.864,0.018347256518108694
RUS,2024,SEX_F,7,1494.069,0.04166828888456297
RUS,2024,SEX_F,8,955.019,0.02663465180138698
RUS,2024,SEX_F,9,2292.584,0.06393817983247554
RUS,2024,SEX_M,1,2082.998,0.055703952489376735
RUS,2024,SEX_M,2,7779.536,0.20804192021950857
RUS,2024,SEX_M,3,4591.612,0.12278981386331243
RUS,2024,SEX_M,4,464.477,0.012421137581701103
RUS,2024,SEX_M,5,3335.598,0.0892012342381798
RUS,2024,SEX_M,6,661.465,0.017689030394357354
RUS,2024,SEX_M,7,7582.68,0.2027775573774661
RUS,2024,SEX_M,8,8033.301,0.21482815501352504
RUS,2024,SEX_M,9,2862.412,0.07654719882257295
RWA,2024,SEX_F,1,16.857,0.00744617787605694
RWA,2024,SEX_F,2,129.557,0.05722871608757839
RWA,2024,SEX_F,3,21.754,0.009609310880687115
RWA,2024,SEX_F,4,24.369,0.010764424788611946
RWA,2024,SEX_F,5,462.643,0.20436151575681383
RWA,2024,SEX_F,6,373.673,0.16506113931778044
RWA,2024,SEX_F,7,95.9,0.04236153872657416
RWA,2024,SEX_F,8,4.758,0.002101733068415431
RWA,2024,SEX_F,9,1134.335,0.5010654434974817
RWA,2024,SEX_M,1,33.926,0.01310567790380233
RWA,2024,SEX_M,2,153.396,0.05925716464456941
RWA,2024,SEX_M,3,46.88,0.0181098325806241
RWA,2024,SEX_M,4,19.441,0.007510095034127839
RWA,2024,SEX_M,5,367.796,0.14208028975732126
RWA,2024,SEX_M,6,311.172,0.12020633156522958
RWA,2024,SEX_M,7,283.556,0.10953821858428854
RWA,2024,SEX_M,8,135.434,0.05231841010503934
RWA,2024,SEX_M,9,1237.048,0.47787397982499746
SDN,2022,SEX_F,0,9.046,0.006173686283100985
SDN,2022,SEX_F,1,27.442,0.018728531835159986
SDN,2022,SEX_F,2,267.688,0.18269088367795008
SDN,2022,SEX_F,3,35.699,0.024363743822730717
SDN,2022,SEX_F,4,12.924,0.008820331806632449
SDN,2022,SEX_F,5,171.035,0.1167274412370304
SDN,2022,SEX_F,6,643.356,0.43907562595077576
SDN,2022,SEX_F,7,19.496,0.013305570171936414
SDN,2022,SEX_F,8,17.379,0.011860766517135975
SDN,2022,SEX_F,9,261.186,0.1782534186975474
SDN,2022,SEX_M,0,258.558,0.03818555196759166
SDN,2022,SEX_M,1,85.773,0.012667522756659005
SDN,2022,SEX_M,2,256.349,0.037859312267808976
SDN,2022,SEX_M,3,108.033,0.015955026476515248
SDN,2022,SEX_M,4,39.247,0.005796255996999009
SDN,2022,SEX_M,5,1538.796,0.22725954960017547
SDN,2022,SEX_M,6,2128.808,0.314396415941587
SDN,2022,SEX_M,7,701.756,0.10363995779116968
SDN,2022,SEX_M,8,324.411,0.047911157648799794
SDN,2022,SEX_M,9,1329.364,0.19632924955269423
SEN,2024,SEX_F,0,4.904,0.011468957339875442
SEN,2024,SEX_F,1,3.887,0.009090505134603558
SEN,2024,SEX_F,2,56.472,0.13207075018300285
SEN,2024,SEX_F,3,16.779,0.03924095334538541
SEN,2024,SEX_F,4,35.406,0.08280381394282829
SEN,2024,SEX_F,5,43.924,0.10272481284598062
SEN,2024,SEX_F,6,41.646,0.09739726700172363
SEN,2024,SEX_F,7,34.727,0.08121584044491323
SEN,2024,SEX_F,8,3.438,0.008040431348795223
SEN,2024,SEX_F,9,186.406,0.43594666841289187
SEN,2024,SEX_M,0,28.978,0.025791969581532466
SEN,2024,SEX_M,1,12.671,0.011277867574283864
SEN,2024,SEX_M,2,97.846,0.08708817225738924
SEN,2024,SEX_M,3,32.17,0.02863302027185794
SEN,2024,SEX_M,4,43.148,0.03840402731396103
SEN,2024,SEX_M,5,139.951,0.12456387379753778
SEN,2024,SEX_M,6,116.149,0.10337882099956568
SEN,2024,SEX_M,7,383.15,0.3410239887212424
SEN,2024,SEX_M,8,128.683,0.11453475124785499
SEN,2024,SEX_M,9,140.782,0.1253035082347748
SGP,2024,SEX_F,1,162.231,0.14964371860918813
SGP,2024,SEX_F,2,308.385,0.2844578296582927
SGP,2024,SEX_F,3,201.918,0.18625145856297534
SGP,2024,SEX_F,4,158.965,0.14663112308196086
SGP,2024,SEX_F,5,139.658,0.1288221268038907
SGP,2024,SEX_F,6,0.49,0.0004519815702208714
SGP,2024,SEX_F,7,8.264,0.007622807543480165
SGP,2024,SEX_F,8,11.569,0.010671377114051554
SGP,2024,SEX_F,9,92.635,0.08544757705593964
SGP,2024,SEX_M,1,242.639,0.20639676078921737
SGP,2024,SEX_M,2,311.547,0.2650121853189236
SGP,2024,SEX_M,3,234.236,0.19924889098711715
SGP,2024,SEX_M,4,46.698,0.039722863741339494
SGP,2024,SEX_M,5,101.916,0.08669312135556888
SGP,2024,SEX_M,6,2.163,0.0018399193599836676
SGP,2024,SEX_M,7,46.539,0.03958761308103556
SGP,2024,SEX_M,8,116.788,0.09934373657594664
SGP,2024,SEX_M,9,73.069,0.0621549087908676
SLE,2018,SEX_F,0,1.966,0.0014775833470494556
SLE,2018,SEX_F,1,9.31,0.006997101200931044
SLE,2018,SEX_F,2,38.411,0.028868491324270926
SLE,2018,SEX_F,3,9.49,0.007132383501271279
SLE,2018,SEX_F,4,5.274,0.003963771399968885
SLE,2018,SEX_F,5,485.911,0.3651953213367996
SLE,2018,SEX_F,6,617.994,0.4644647217581288
SLE,2018,SEX_F,7,28.367,0.02131973896528581
SLE,2018,SEX_F,8,3.475,0.002611699964901759
SLE,2018,SEX_F,9,130.353,0.09796918720139251
SLE,2018,SEX_M,0,11.43,0.009340517005379582
SLE,2018,SEX_M,1,16.614,0.013576845977898195
SLE,2018,SEX_M,2,85.315,0.06971882837392468
SLE,2018,SEX_M,3,24.77,0.020241872810433267
SLE,2018,SEX_M,4,9.242,0.007552498527009458
SLE,2018,SEX_M,5,173.924,0.14212949078247056
SLE,2018,SEX_M,6,541.31,0.4423547909170622
SLE,2018,SEX_M,7,165.727,0.13543095903329327
SLE,2018,SEX_M,8,103.668,0.08471677313330626
SLE,2018,SEX_M,9,91.701,0.07493742343922248
SLV,2024,SEX_F,0,0.694,0.0005667448186539075
SLV,2024,SEX_F,1,22.955,0.0187458606804041
SLV,2024,SEX_F,2,121.964,0.09960009374971927
SLV,2024,SEX_F,3,55.395,0.045237506094140074
SLV,2024,SEX_F,4,71.024,0.058000697406448316
SLV,2024,SEX_F,5,523.273,0.4273231433594902
SLV,2024,SEX_F,6,23.587,0.019261974117564435
SLV,2024,SEX_F,7,117.698,0.09611632804888703
SLV,2024,SEX_F,8,46.507,0.03797925256648023
SLV,2024,SEX_F,9,241.44,0.19716839915821244
SLV,2024,SEX_M,0,17.378,0.010418165424496178
SLV,2024,SEX_M,1,35.922,0.021535351500676238
SLV,2024,SEX_M,2,99.628,0.059727298015404835
SLV,2024,SEX_M,3,90.308,0.0541399288269882
SLV,2024,SEX_M,4,79.748,0.047809175755134145
SLV,2024,SEX_M,5,274.864,0.16478182882027373
SLV,2024,SEX_M,6,182.176,0.10921508253959118
SLV,2024,SEX_M,7,281.34,0.16866421110183877
SLV,2024,SEX_M,8,166.569,0.09985863716152052
SLV,2024,SEX_M,9,440.115,0.26385032085407617
SOM,2019,SEX_F,1,33.136,0.10337974648001572
SOM,2019,SEX_F,2,70.474,0.21986915298867177
SOM,2019,SEX_F,3,12.628,0.039397617049421726
SOM,2019,SEX_F,4,1.436,0.0044801217994115934
SOM,2019,SEX_F,5,22.655,0.07068047309587024
SOM,2019,SEX_F,6,21.667,0.06759804946229178
SOM,2019,SEX_F,7,6.928,0.021614403778776825
SOM,2019,SEX_F,8,3.029,0.009450061929260248
SOM,2019,SEX_F,9,148.574,0.46353037341628006
SOM,2019,SEX_M,0,22.694,0.03176189356532643
SOM,2019,SEX_M,1,79.592,0.11139475776202792
SOM,2019,SEX_M,2,141.126,0.1975160390984515
SOM,2019,SEX_M,3,20.254,0.028346937175999017
SOM,2019,SEX_M,4,14.478,0.02026300762486984
SOM,2019,SEX_M,5,33.482,0.0468604794374839
SOM,2019,SEX_M,6,42.618,0.05964697188539182
SOM,2019,SEX_M,7,61.325,0.08582877072766562
SOM,2019,SEX_M,8,52.669,0.07371407297929752
SOM,2019,SEX_M,9,246.266,0.3446670697434864
SRB,2024,SEX_F,0,1.665,0.0011670173559662274
SRB,2024,SEX_F,1,37.845,0.02652598909101614
SRB,2024,SEX_F,2,295.106,0.206843137447309
SRB,2024,SEX_F,3,201.143,0.1409834066252942
SRB,2024,SEX_F,4,145.042,0.10166158038681895
SRB,2024,SEX_F,5,248.57,0.17422552803154662
SRB,2024,SEX_F,6,240.314,0.1684388041331339
SRB,2024,SEX_F,7,55.529,0.03892090496062982
SRB,2024,SEX_F,8,84.084,0.05893542784328184
SRB,2024,SEX_F,9,117.416,0.08229820412500333
SRB,2024,SEX_M,0,14.604,0.008722518899089583
SRB,2024,SEX_M,1,77.65,0.04637795073365559
SRB,2024,SEX_M,2,216.664,0.12940672656480043
SRB,2024,SEX_M,3,157.213,0.09389847738171533
SRB,2024,SEX_M,4,104.73,0.06255199974675789
SRB,2024,SEX_M,5,184.023,0.10991126372001934
SRB,2024,SEX_M,6,289.105,0.17267350221318092
SRB,2024,SEX_M,7,271.153,0.16195132614659258
SRB,2024,SEX_M,8,244.933,0.14629092861618112
SRB,2024,SEX_M,9,114.212,0.06821530597800736
STP,2017,SEX_F,0,0.102,0.007412790697674417
STP,2017,SEX_F,1,0.216,0.01569767441860465
STP,2017,SEX_F,2,1.051,0.07638081395348836
STP,2017,SEX_F,3,0.777,0.056468023255813946
STP,2017,SEX_F,4,0.297,0.02158430232558139
STP,2017,SEX_F,5,3.828,0.2781976744186046
STP,2017,SEX_F,6,3.561,0.25879360465116275
STP,2017,SEX_F,7,1.623,0.11795058139534882
STP,2017,SEX_F,8,0.98,0.07122093023255813
STP,2017,SEX_F,9,1.325,0.09629360465116278
STP,2017,SEX_M,0,0.103,0.007440046229413464
STP,2017,SEX_M,1,0.082,0.005923143600115574
STP,2017,SEX_M,2,0.838,0.06053163825483964
STP,2017,SEX_M,3,0.593,0.042834440913030916
STP,2017,SEX_M,4,0.295,0.021308870268708466
STP,2017,SEX_M,5,3.866,0.2792545507078879
STP,2017,SEX_M,6,4.247,0.30677549841086393
STP,2017,SEX_M,7,1.76,0.12713088702687086
STP,2017,SEX_M,8,0.641,0.04630164692285467
STP,2017,SEX_M,9,1.419,0.10249927766541463
SUR,2016,SEX_F,1,5.98,0.08044987354033258
SUR,2016,SEX_F,2,15.167,0.2040440187267933
SUR,2016,SEX_F,3,8.614,0.1158854867351881
SUR,2016,SEX_F,4,10.274,0.1382177258784911
SUR,2016,SEX_F,5,16.314,0.2194747887854491
SUR,2016,SEX_F,6,1.62,0.02179411289888608
SUR,2016,SEX_F,7,4.378,0.05889791745143411
SUR,2016,SEX_F,8,0.833,0.011206479039982781
SUR,2016,SEX_F,9,11.152,0.15002959694344292
SUR,2016,SEX_M,0,1.576,0.013986882859856048
SUR,2016,SEX_M,1,7.848,0.06965041667776031
SUR,2016,SEX_M,2,7.649,0.06788430646893331
SUR,2016,SEX_M,3,10.418,0.09245897565607887
SUR,2016,SEX_M,4,4.392,0.03897867355360899
SUR,2016,SEX_M,5,19.036,0.16894308510166228
SUR,2016,SEX_M,6,8.732,0.07749585097224809
SUR,2016,SEX_M,7,22.142,0.19650860424043948
SUR,2016,SEX_M,8,17.525,0.15553307241051853
SUR,2016,SEX_M,9,13.359,0.118560132058894
SVN,2024,SEX_F,0,3.089,0.006818803916894034
SVN,2024,SEX_F,1,13.132,0.028988194573212188
SVN,2024,SEX_F,2,137.448,0.3034091812137427
SVN,2024,SEX_F,3,72.924,0.16097586818892215
SVN,2024,SEX_F,4,43.643,0.09633961131272462
SVN,2024,SEX_F,5,81.537,0.17998860957325635
SVN,2024,SEX_F,6,9.863,0.021772050188515975
SVN,2024,SEX_F,7,14.262,0.031482609732192524
SVN,2024,SEX_F,8,18.166,0.040100482989413086
SVN,2024,SEX_F,9,58.948,0.13012458831112642
SVN,2024,SEX_M,0,10.471,0.01919801401119502
SVN,2024,SEX_M,1,25.724,0.04716356722605106
SVN,2024,SEX_M,2,93.161,0.1708056712154464
SVN,2024,SEX_M,3,72.676,0.1332475280563088
SVN,2024,SEX_M,4,33.068,0.06062839531297841
SVN,2024,SEX_M,5,53.249,0.09762917086067459
SVN,2024,SEX_M,6,18.904,0.03465946489042409
SVN,2024,SEX_M,7,117.151,0.21479004292097295
SVN,2024,SEX_M,8,73.036,0.13390756864880524
SVN,2024,SEX_M,9,47.981,0.08797057685714338
SWE,2024,SEX_F,0,2.364,0.0009392084983271838
SWE,2024,SEX_F,1,148.334,0.05893255219579716
SWE,2024,SEX_F,2,983.018,0.3905494329985582
SWE,2024,SEX_F,3,430.068,0.17086443335811138
SWE,2024,SEX_F,4,184.642,0.07335758694929267
SWE,2024,SEX_F,5,556.348,0.22103501253271238
SWE,2024,SEX_F,6,25.049,0.00995187549686871
