month,iwa_cleaned,share_of_messages
2025-12-01,4.A.2.b.4.I03,0.00066
2025-12-01,4.A.2.b.5.I01,0.00115
2025-12-01,4.A.2.b.5.I02,0.00207
2025-12-01,4.A.2.b.5.I03,0.00230
2025-12-01,4.A.2.b.6.I01,0.00395
2025-12-01,4.A.2.b.6.I02,0.00499
2025-12-01,4.A.3.a.1.I01,0.00043
2025-12-01,4.A.3.a.1.I03,0.00057
2025-12-01,4.A.3.a.1.I08,0.00064
2025-12-01,4.A.3.a.1.I16,0.00184
2025-12-01,4.A.3.a.2.I03,0.01064
2025-12-01,4.A.3.a.2.I21,0.00086
2025-12-01,4.A.3.a.2.I46,0.00081
2025-12-01,4.A.3.b.1.I01,0.01012
2025-12-01,4.A.3.b.1.I02,0.00068
2025-12-01,4.A.3.b.1.I03,0.00448
2025-12-01,4.A.3.b.1.I04,0.01573
2025-12-01,4.A.3.b.1.I05,0.00155
2025-12-01,4.A.3.b.1.I06,0.00265
2025-12-01,4.A.3.b.6.I01,0.00351
2025-12-01,4.A.3.b.6.I03,0.00253
2025-12-01,4.A.3.b.6.I05,0.00124
2025-12-01,4.A.3.b.6.I06,0.00475
2025-12-01,4.A.3.b.6.I07,0.00078
2025-12-01,4.A.3.b.6.I08,0.00122
2025-12-01,4.A.3.b.6.I09,0.00130
2025-12-01,4.A.3.b.6.I10,0.00037
2025-12-01,4.A.3.b.6.I12,0.05100
2025-12-01,4.A.3.b.6.I13,0.00526
2025-12-01,4.A.3.b.6.I14,0.00326
2025-12-01,4.A.3.b.6.I15,0.00385
2025-12-01,4.A.3.b.6.I16,0.06958
2025-12-01,4.A.4.a.1.I01,0.02573
2025-12-01,4.A.4.a.1.I02,0.01519
2025-12-01,4.A.4.a.1.I03,0.03112
2025-12-01,4.A.4.a.1.I04,0.00651
2025-12-01,4.A.4.a.1.I05,0.00977
2025-12-01,4.A.4.a.2.I01,0.00023
2025-12-01,4.A.4.a.2.I02,0.00071
2025-12-01,4.A.4.a.2.I03,0.01108
2025-12-01,4.A.4.a.2.I04,0.00510
2025-12-01,4.A.4.a.2.I06,0.00036
2025-12-01,4.A.4.a.2.I08,0.00135
2025-12-01,4.A.4.a.2.I09,0.00322
2025-12-01,4.A.4.a.2.I11,0.00352
2025-12-01,4.A.4.a.2.I12,0.00112
2025-12-01,4.A.4.a.2.I13,0.00127
2025-12-01,4.A.4.a.3.I02,0.00943
2025-12-01,4.A.4.a.3.I03,0.00521
2025-12-01,4.A.4.a.4.I01,0.00132
2025-12-01,4.A.4.a.5.I01,0.00271
2025-12-01,4.A.4.a.5.I03,0.00143
2025-12-01,4.A.4.a.5.I04,0.00128
2025-12-01,4.A.4.a.5.I08,0.00255
2025-12-01,4.A.4.a.5.I10,0.00060
2025-12-01,4.A.4.a.6.I01,0.00051
2025-12-01,4.A.4.a.6.I02,0.00096
2025-12-01,4.A.4.a.6.I03,0.00174
2025-12-01,4.A.4.a.7.I01,0.00068
2025-12-01,4.A.4.a.7.I02,0.00124
2025-12-01,4.A.4.a.7.I03,0.00036
2025-12-01,4.A.4.a.8.I01,0.00059
2025-12-01,4.A.4.a.8.I02,0.00034
2025-12-01,4.A.4.a.8.I03,0.00047
2025-12-01,4.A.4.b.3.I01,0.00077
2025-12-01,4.A.4.b.3.I02,0.01314
2025-12-01,4.A.4.b.3.I04,0.00025
2025-12-01,4.A.4.b.3.I05,0.00045
2025-12-01,4.A.4.b.5.I01,0.00189
2025-12-01,4.A.4.b.5.I02,0.00539
2025-12-01,4.A.4.b.6.I01,0.01929
2025-12-01,4.A.4.b.6.I02,0.02483
2025-12-01,4.A.4.b.6.I04,0.00512
2025-12-01,4.A.4.b.6.I05,0.00337
2025-12-01,4.A.4.b.6.I06,0.02537
2025-12-01,4.A.4.b.6.I07,0.00848
2025-12-01,4.A.4.b.6.I08,0.00460
2025-12-01,4.A.4.b.6.I10,0.04600
2025-12-01,4.A.4.b.6.I11,0.00603
2025-12-01,4.A.4.c.1.I01,0.00544
2025-12-01,4.A.4.c.1.I03,0.00150
2025-12-01,4.A.4.c.1.I04,0.00059
2025-12-01,4.A.4.c.2.I01,0.00040
2025-12-01,4.A.4.c.3.I05,0.00436
2025-12-01,Other IWA,0.02249
2026-01-01,4.A.1.a.1.I01,0.00959
2026-01-01,4.A.1.a.1.I02,0.00125
2026-01-01,4.A.1.a.1.I03,0.00083
2026-01-01,4.A.1.a.1.I04,0.04751
2026-01-01,4.A.1.a.1.I05,0.00090
2026-01-01,4.A.1.a.1.I06,0.00022
2026-01-01,4.A.1.a.1.I07,0.04849
2026-01-01,4.A.1.a.1.I08,0.00128
2026-01-01,4.A.1.a.1.I09,0.00133
2026-01-01,4.A.1.a.1.I11,0.00037
2026-01-01,4.A.1.a.1.I12,0.00051
2026-01-01,4.A.1.a.1.I13,0.00025
2026-01-01,4.A.1.a.1.I14,0.00087
2026-01-01,4.A.1.a.1.I15,0.00649
2026-01-01,4.A.1.a.1.I16,0.00664
2026-01-01,4.A.1.a.1.I17,0.00340
2026-01-01,4.A.1.a.1.I18,0.01958
2026-01-01,4.A.1.a.1.I19,0.01385
2026-01-01,4.A.1.a.1.I20,0.00103
2026-01-01,4.A.1.a.1.I21,0.00047
2026-01-01,4.A.1.a.1.I23,0.00112
2026-01-01,4.A.1.a.2.I08,0.00089
2026-01-01,4.A.1.a.2.I10,0.00027
2026-01-01,4.A.1.b.1.I02,0.00051
2026-01-01,4.A.1.b.2.I09,0.00041
2026-01-01,4.A.1.b.3.I01,0.00200
2026-01-01,4.A.1.b.3.I02,0.00102
2026-01-01,4.A.1.b.3.I03,0.01211
2026-01-01,4.A.2.a.1.I01,0.00296
2026-01-01,4.A.2.a.1.I02,0.00213
2026-01-01,4.A.2.a.1.I03,0.00165
2026-01-01,4.A.2.a.1.I04,0.00191
2026-01-01,4.A.2.a.1.I06,0.01186
2026-01-01,4.A.2.a.1.I07,0.01361
2026-01-01,4.A.2.a.1.I08,0.00135
2026-01-01,4.A.2.a.1.I09,0.00039
2026-01-01,4.A.2.a.1.I10,0.00045
2026-01-01,4.A.2.a.2.I01,0.00172
2026-01-01,4.A.2.a.2.I03,0.00182
2026-01-01,4.A.2.a.2.I05,0.00049
2026-01-01,4.A.2.a.3.I01,0.00125
2026-01-01,4.A.2.a.4.I01,0.00047
2026-01-01,4.A.2.a.4.I02,0.00369
2026-01-01,4.A.2.a.4.I03,0.00032
2026-01-01,4.A.2.a.4.I04,0.01252
2026-01-01,4.A.2.a.4.I05,0.00064
2026-01-01,4.A.2.a.4.I06,0.00166
2026-01-01,4.A.2.a.4.I07,0.00047
2026-01-01,4.A.2.a.4.I08,0.00316
2026-01-01,4.A.2.a.4.I09,0.00064
2026-01-01,4.A.2.a.4.I10,0.00025
2026-01-01,4.A.2.a.4.I11,0.00266
2026-01-01,4.A.2.a.4.I12,0.00030
2026-01-01,4.A.2.b.1.I01,0.00571
2026-01-01,4.A.2.b.1.I02,0.00525
2026-01-01,4.A.2.b.1.I06,0.00159
2026-01-01,4.A.2.b.1.I07,0.06764
2026-01-01,4.A.2.b.1.I08,0.00092
2026-01-01,4.A.2.b.1.I10,0.00120
2026-01-01,4.A.2.b.1.I11,0.00272
2026-01-01,4.A.2.b.2.I01,0.00291
2026-01-01,4.A.2.b.2.I02,0.00232
2026-01-01,4.A.2.b.2.I03,0.00189
2026-01-01,4.A.2.b.2.I04,0.00440
2026-01-01,4.A.2.b.2.I06,0.00018
2026-01-01,4.A.2.b.2.I07,0.00121
2026-01-01,4.A.2.b.2.I09,0.00236
2026-01-01,4.A.2.b.2.I11,0.00133
2026-01-01,4.A.2.b.2.I12,0.01674
2026-01-01,4.A.2.b.2.I15,0.00500
2026-01-01,4.A.2.b.2.I18,0.03152
2026-01-01,4.A.2.b.2.I19,0.00020
2026-01-01,4.A.2.b.2.I21,0.00135
2026-01-01,4.A.2.b.2.I22,0.01253
2026-01-01,4.A.2.b.2.I23,0.00160
2026-01-01,4.A.2.b.2.I25,0.00659
2026-01-01,4.A.2.b.2.I26,0.00014
2026-01-01,4.A.2.b.2.I27,0.00107
2026-01-01,4.A.2.b.3.I01,0.00502
2026-01-01,4.A.2.b.4.I01,0.00160
2026-01-01,4.A.2.b.4.I03,0.00070
2026-01-01,4.A.2.b.5.I01,0.00173
2026-01-01,4.A.2.b.5.I02,0.00323
2026-01-01,4.A.2.b.5.I03,0.00216
2026-01-01,4.A.2.b.6.I01,0.00472
2026-01-01,4.A.2.b.6.I02,0.00461
2026-01-01,4.A.3.a.1.I01,0.00067
2026-01-01,4.A.3.a.1.I03,0.00106
2026-01-01,4.A.3.a.1.I08,0.00095
2026-01-01,4.A.3.a.1.I16,0.00225
2026-01-01,4.A.3.a.2.I03,0.01109
2026-01-01,4.A.3.a.2.I21,0.00102
2026-01-01,4.A.3.a.2.I46,0.00074
2026-01-01,4.A.3.b.1.I01,0.00803
2026-01-01,4.A.3.b.1.I02,0.00087
2026-01-01,4.A.3.b.1.I03,0.00416
2026-01-01,4.A.3.b.1.I04,0.01620
2026-01-01,4.A.3.b.1.I05,0.00207
2026-01-01,4.A.3.b.1.I06,0.00232
2026-01-01,4.A.3.b.6.I01,0.00393
2026-01-01,4.A.3.b.6.I03,0.00153
2026-01-01,4.A.3.b.6.I05,0.00114
2026-01-01,4.A.3.b.6.I06,0.00429
2026-01-01,4.A.3.b.6.I07,0.00133
2026-01-01,4.A.3.b.6.I08,0.00169
2026-01-01,4.A.3.b.6.I09,0.00105
2026-01-01,4.A.3.b.6.I10,0.00059
2026-01-01,4.A.3.b.6.I12,0.04848
2026-01-01,4.A.3.b.6.I13,0.00626
2026-01-01,4.A.3.b.6.I14,0.00260
2026-01-01,4.A.3.b.6.I15,0.00390
2026-01-01,4.A.3.b.6.I16,0.06120
2026-01-01,4.A.4.a.1.I01,0.02395
2026-01-01,4.A.4.a.1.I02,0.01684
2026-01-01,4.A.4.a.1.I03,0.02901
2026-01-01,4.A.4.a.1.I04,0.00728
2026-01-01,4.A.4.a.1.I05,0.00926
2026-01-01,4.A.4.a.2.I01,0.00024
2026-01-01,4.A.4.a.2.I02,0.00048
2026-01-01,4.A.4.a.2.I03,0.01142
2026-01-01,4.A.4.a.2.I04,0.00546
2026-01-01,4.A.4.a.2.I06,0.00028
2026-01-01,4.A.4.a.2.I08,0.00101
2026-01-01,4.A.4.a.2.I09,0.00417
2026-01-01,4.A.4.a.2.I11,0.00379
2026-01-01,4.A.4.a.2.I12,0.00113
2026-01-01,4.A.4.a.2.I13,0.00113
2026-01-01,4.A.4.a.3.I02,0.01129
2026-01-01,4.A.4.a.3.I03,0.00518
2026-01-01,4.A.4.a.4.I01,0.00156
2026-01-01,4.A.4.a.5.I01,0.00280
2026-01-01,4.A.4.a.5.I03,0.00089
2026-01-01,4.A.4.a.5.I04,0.00221
2026-01-01,4.A.4.a.5.I08,0.00306
2026-01-01,4.A.4.a.5.I10,0.00047
2026-01-01,4.A.4.a.6.I01,0.00051
2026-01-01,4.A.4.a.6.I02,0.00152
2026-01-01,4.A.4.a.6.I03,0.00185
2026-01-01,4.A.4.a.7.I01,0.00036
2026-01-01,4.A.4.a.7.I02,0.00147
2026-01-01,4.A.4.a.7.I03,0.00053
2026-01-01,4.A.4.a.8.I01,0.00108
2026-01-01,4.A.4.a.8.I02,0.00093
2026-01-01,4.A.4.a.8.I03,0.00067
2026-01-01,4.A.4.b.3.I01,0.00110
2026-01-01,4.A.4.b.3.I02,0.01068
2026-01-01,4.A.4.b.3.I04,0.00030
2026-01-01,4.A.4.b.3.I05,0.00056
2026-01-01,4.A.4.b.5.I01,0.00201
2026-01-01,4.A.4.b.5.I02,0.00421
2026-01-01,4.A.4.b.6.I01,0.02133
2026-01-01,4.A.4.b.6.I02,0.02559
2026-01-01,4.A.4.b.6.I04,0.00718
2026-01-01,4.A.4.b.6.I05,0.00449
2026-01-01,4.A.4.b.6.I06,0.03219
2026-01-01,4.A.4.b.6.I07,0.00888
2026-01-01,4.A.4.b.6.I08,0.00411
2026-01-01,4.A.4.b.6.I10,0.03710
2026-01-01,4.A.4.b.6.I11,0.00788
2026-01-01,4.A.4.c.1.I01,0.00675
2026-01-01,4.A.4.c.1.I03,0.00169
2026-01-01,4.A.4.c.1.I04,0.00038
2026-01-01,4.A.4.c.2.I01,0.00089
2026-01-01,4.A.4.c.3.I05,0.00397
2026-01-01,Other IWA,0.02379
2026-02-01,4.A.1.a.1.I01,0.00895
2026-02-01,4.A.1.a.1.I02,0.00142
2026-02-01,4.A.1.a.1.I03,0.00101
2026-02-01,4.A.1.a.1.I04,0.04814
2026-02-01,4.A.1.a.1.I05,0.00131
2026-02-01,4.A.1.a.1.I06,0.00027
2026-02-01,4.A.1.a.1.I07,0.04481
2026-02-01,4.A.1.a.1.I08,0.00136
2026-02-01,4.A.1.a.1.I09,0.00181
2026-02-01,4.A.1.a.1.I11,0.00026
2026-02-01,4.A.1.a.1.I12,0.00028
2026-02-01,4.A.1.a.1.I13,0.00023
2026-02-01,4.A.1.a.1.I14,0.00104
2026-02-01,4.A.1.a.1.I15,0.00639
2026-02-01,4.A.1.a.1.I16,0.00698
2026-02-01,4.A.1.a.1.I17,0.00384
2026-02-01,4.A.1.a.1.I18,0.01960
2026-02-01,4.A.1.a.1.I19,0.01328
2026-02-01,4.A.1.a.1.I20,0.00086
2026-02-01,4.A.1.a.1.I21,0.00056
2026-02-01,4.A.1.a.1.I23,0.00136
2026-02-01,4.A.1.a.2.I08,0.00102
2026-02-01,4.A.1.a.2.I10,0.00053
2026-02-01,4.A.1.b.1.I02,0.00055
2026-02-01,4.A.1.b.2.I09,0.00041
2026-02-01,4.A.1.b.3.I01,0.00190
2026-02-01,4.A.1.b.3.I02,0.00091
2026-02-01,4.A.1.b.3.I03,0.01236
2026-02-01,4.A.2.a.1.I01,0.00376
2026-02-01,4.A.2.a.1.I02,0.00186
2026-02-01,4.A.2.a.1.I03,0.00219
2026-02-01,4.A.2.a.1.I04,0.00150
2026-02-01,4.A.2.a.1.I06,0.01304
2026-02-01,4.A.2.a.1.I07,0.01185
2026-02-01,4.A.2.a.1.I08,0.00137
2026-02-01,4.A.2.a.1.I09,0.00054
2026-02-01,4.A.2.a.1.I10,0.00044
2026-02-01,4.A.2.a.2.I01,0.00196
2026-02-01,4.A.2.a.2.I03,0.00217
2026-02-01,4.A.2.a.2.I05,0.00076
2026-02-01,4.A.2.a.3.I01,0.00138
2026-02-01,4.A.2.a.4.I01,0.00027
2026-02-01,4.A.2.a.4.I02,0.00517
2026-02-01,4.A.2.a.4.I03,0.00067
2026-02-01,4.A.2.a.4.I04,0.01777
2026-02-01,4.A.2.a.4.I05,0.00059
2026-02-01,4.A.2.a.4.I06,0.00201
2026-02-01,4.A.2.a.4.I07,0.00074
2026-02-01,4.A.2.a.4.I08,0.00360
2026-02-01,4.A.2.a.4.I09,0.00031
2026-02-01,4.A.2.a.4.I10,0.00110
2026-02-01,4.A.2.a.4.I11,0.00323
2026-02-01,4.A.2.a.4.I12,0.00045
2026-02-01,4.A.2.b.1.I01,0.00480
2026-02-01,4.A.2.b.1.I02,0.00468
2026-02-01,4.A.2.b.1.I06,0.00213
2026-02-01,4.A.2.b.1.I07,0.06559
2026-02-01,4.A.2.b.1.I08,0.00103
2026-02-01,4.A.2.b.1.I10,0.00137
2026-02-01,4.A.2.b.1.I11,0.00237
2026-02-01,4.A.2.b.2.I01,0.00268
2026-02-01,4.A.2.b.2.I02,0.00205
2026-02-01,4.A.2.b.2.I03,0.00270
2026-02-01,4.A.2.b.2.I04,0.00425
2026-02-01,4.A.2.b.2.I06,0.00026
2026-02-01,4.A.2.b.2.I07,0.00094
2026-02-01,4.A.2.b.2.I09,0.00309
2026-02-01,4.A.2.b.2.I11,0.00146
2026-02-01,4.A.2.b.2.I12,0.01543
2026-02-01,4.A.2.b.2.I15,0.00414
2026-02-01,4.A.2.b.2.I18,0.03448
2026-02-01,4.A.2.b.2.I19,0.00067
2026-02-01,4.A.2.b.2.I21,0.00109
2026-02-01,4.A.2.b.2.I22,0.01098
2026-02-01,4.A.2.b.2.I23,0.00152
2026-02-01,4.A.2.b.2.I25,0.01015
2026-02-01,4.A.2.b.2.I26,0.00021
2026-02-01,4.A.2.b.2.I27,0.00049
2026-02-01,4.A.2.b.3.I01,0.00843
2026-02-01,4.A.2.b.4.I01,0.00154
2026-02-01,4.A.2.b.4.I03,0.00094
2026-02-01,4.A.2.b.5.I01,0.00186
2026-02-01,4.A.2.b.5.I02,0.00245
2026-02-01,4.A.2.b.5.I03,0.00257
2026-02-01,4.A.2.b.6.I01,0.00452
2026-02-01,4.A.2.b.6.I02,0.00566
2026-02-01,4.A.3.a.1.I01,0.00063
2026-02-01,4.A.3.a.1.I03,0.00093
2026-02-01,4.A.3.a.1.I08,0.00065
2026-02-01,4.A.3.a.1.I16,0.00248
2026-02-01,4.A.3.a.2.I03,0.01044
2026-02-01,4.A.3.a.2.I21,0.00073
2026-02-01,4.A.3.a.2.I46,0.00083
2026-02-01,4.A.3.b.1.I01,0.00882
2026-02-01,4.A.3.b.1.I02,0.00061
2026-02-01,4.A.3.b.1.I03,0.00425
2026-02-01,4.A.3.b.1.I04,0.01529
2026-02-01,4.A.3.b.1.I05,0.00204
2026-02-01,4.A.3.b.1.I06,0.00230
2026-02-01,4.A.3.b.6.I01,0.00475
2026-02-01,4.A.3.b.6.I03,0.00182
2026-02-01,4.A.3.b.6.I05,0.00127
2026-02-01,4.A.3.b.6.I06,0.00567
2026-02-01,4.A.3.b.6.I07,0.00119
2026-02-01,4.A.3.b.6.I08,0.00133
2026-02-01,4.A.3.b.6.I09,0.00144
2026-02-01,4.A.3.b.6.I10,0.00063
2026-02-01,4.A.3.b.6.I12,0.05022
2026-02-01,4.A.3.b.6.I13,0.00563
2026-02-01,4.A.3.b.6.I14,0.00290
2026-02-01,4.A.3.b.6.I15,0.00355
2026-02-01,4.A.3.b.6.I16,0.05462
2026-02-01,4.A.4.a.1.I01,0.02489
2026-02-01,4.A.4.a.1.I02,0.01499
2026-02-01,4.A.4.a.1.I03,0.02664
2026-02-01,4.A.4.a.1.I04,0.00697
2026-02-01,4.A.4.a.1.I05,0.00943
2026-02-01,4.A.4.a.2.I01,0.00022
2026-02-01,4.A.4.a.2.I02,0.00049
2026-02-01,4.A.4.a.2.I03,0.01090
2026-02-01,4.A.4.a.2.I04,0.00569
2026-02-01,4.A.4.a.2.I06,0.00037
2026-02-01,4.A.4.a.2.I08,0.00126
2026-02-01,4.A.4.a.2.I09,0.00355
2026-02-01,4.A.4.a.2.I11,0.00346
2026-02-01,4.A.4.a.2.I12,0.00116
2026-02-01,4.A.4.a.2.I13,0.00096
2026-02-01,4.A.4.a.3.I02,0.00923
2026-02-01,4.A.4.a.3.I03,0.00438
2026-02-01,4.A.4.a.4.I01,0.00132
2026-02-01,4.A.4.a.5.I01,0.00263
2026-02-01,4.A.4.a.5.I03,0.00100
2026-02-01,4.A.4.a.5.I04,0.00229
2026-02-01,4.A.4.a.5.I08,0.00330
2026-02-01,4.A.4.a.5.I10,0.00024
2026-02-01,4.A.4.a.6.I01,0.00071
2026-02-01,4.A.4.a.6.I02,0.00146
2026-02-01,4.A.4.a.6.I03,0.00220
2026-02-01,4.A.4.a.7.I01,0.00061
2026-02-01,4.A.4.a.7.I02,0.00166
2026-02-01,4.A.4.a.7.I03,0.00040
2026-02-01,4.A.4.a.8.I01,0.00087
2026-02-01,4.A.4.a.8.I02,0.00072
2026-02-01,4.A.4.a.8.I03,0.00046
2026-02-01,4.A.4.b.3.I01,0.00109
2026-02-01,4.A.4.b.3.I02,0.01399
2026-02-01,4.A.4.b.3.I04,0.00043
2026-02-01,4.A.4.b.3.I05,0.00057
2026-02-01,4.A.4.b.5.I01,0.00188
2026-02-01,4.A.4.b.5.I02,0.00391
2026-02-01,4.A.4.b.6.I01,0.02142
2026-02-01,4.A.4.b.6.I02,0.02050
2026-02-01,4.A.4.b.6.I04,0.00533
2026-02-01,4.A.4.b.6.I05,0.00441
2026-02-01,4.A.4.b.6.I06,0.03112
2026-02-01,4.A.4.b.6.I07,0.00884
2026-02-01,4.A.4.b.6.I08,0.00447
2026-02-01,4.A.4.b.6.I10,0.04124
2026-02-01,4.A.4.b.6.I11,0.00746
2026-02-01,4.A.4.c.1.I01,0.00629
2026-02-01,4.A.4.c.1.I03,0.00193
2026-02-01,4.A.4.c.1.I04,0.00040
2026-02-01,4.A.4.c.2.I01,0.00084
2026-02-01,4.A.4.c.3.I05,0.00406
2026-02-01,Other IWA,0.02365
2026-03-01,4.A.1.a.1.I01,0.00985
2026-03-01,4.A.1.a.1.I02,0.00137
2026-03-01,4.A.1.a.1.I03,0.00118
2026-03-01,4.A.1.a.1.I04,0.04722
2026-03-01,4.A.1.a.1.I05,0.00147
2026-03-01,4.A.1.a.1.I06,0.00040
2026-03-01,4.A.1.a.1.I07,0.05196
2026-03-01,4.A.1.a.1.I08,0.00139
2026-03-01,4.A.1.a.1.I09,0.00157
2026-03-01,4.A.1.a.1.I11,0.00050
2026-03-01,4.A.1.a.1.I12,0.00129
2026-03-01,4.A.1.a.1.I13,0.00056
2026-03-01,4.A.1.a.1.I14,0.00089
2026-03-01,4.A.1.a.1.I15,0.00555
2026-03-01,4.A.1.a.1.I16,0.00680
2026-03-01,4.A.1.a.1.I17,0.00416
2026-03-01,4.A.1.a.1.I18,0.01895
2026-03-01,4.A.1.a.1.I19,0.01446
2026-03-01,4.A.1.a.1.I20,0.00098
2026-03-01,4.A.1.a.1.I21,0.00090
2026-03-01,4.A.1.a.1.I23,0.00067
2026-03-01,4.A.1.a.2.I08,0.00120
2026-03-01,4.A.1.a.2.I10,0.00053
2026-03-01,4.A.1.b.1.I02,0.00050
2026-03-01,4.A.1.b.2.I09,0.00059
2026-03-01,4.A.1.b.3.I01,0.00187
2026-03-01,4.A.1.b.3.I02,0.00054
2026-03-01,4.A.1.b.3.I03,0.01340
2026-03-01,4.A.2.a.1.I01,0.00353
2026-03-01,4.A.2.a.1.I02,0.00239
2026-03-01,4.A.2.a.1.I03,0.00323
2026-03-01,4.A.2.a.1.I04,0.00200
2026-03-01,4.A.2.a.1.I06,0.01140
2026-03-01,4.A.2.a.1.I07,0.01261
2026-03-01,4.A.2.a.1.I08,0.00146
2026-03-01,4.A.2.a.1.I09,0.00061
2026-03-01,4.A.2.a.1.I10,0.00069
2026-03-01,4.A.2.a.2.I01,0.00191
2026-03-01,4.A.2.a.2.I03,0.00197
2026-03-01,4.A.2.a.2.I05,0.00102
2026-03-01,4.A.2.a.3.I01,0.00185
2026-03-01,4.A.2.a.4.I01,0.00049
2026-03-01,4.A.2.a.4.I02,0.00375
2026-03-01,4.A.2.a.4.I03,0.00056
2026-03-01,4.A.2.a.4.I04,0.01501
2026-03-01,4.A.2.a.4.I05,0.00060
2026-03-01,4.A.2.a.4.I06,0.00206
2026-03-01,4.A.2.a.4.I07,0.00060
2026-03-01,4.A.2.a.4.I08,0.00342
2026-03-01,4.A.2.a.4.I09,0.00033
2026-03-01,4.A.2.a.4.I10,0.00082
2026-03-01,4.A.2.a.4.I11,0.00296
2026-03-01,4.A.2.a.4.I12,0.00059
2026-03-01,4.A.2.b.1.I01,0.00642
2026-03-01,4.A.2.b.1.I02,0.00475
2026-03-01,4.A.2.b.1.I06,0.00156
2026-03-01,4.A.2.b.1.I07,0.06532
2026-03-01,4.A.2.b.1.I08,0.00107
2026-03-01,4.A.2.b.1.I10,0.00140
2026-03-01,4.A.2.b.1.I11,0.00236
2026-03-01,4.A.2.b.2.I01,0.00282
2026-03-01,4.A.2.b.2.I02,0.00234
2026-03-01,4.A.2.b.2.I03,0.00227
2026-03-01,4.A.2.b.2.I04,0.00389
2026-03-01,4.A.2.b.2.I06,0.00032
2026-03-01,4.A.2.b.2.I07,0.00096
2026-03-01,4.A.2.b.2.I09,0.00302
2026-03-01,4.A.2.b.2.I11,0.00156
2026-03-01,4.A.2.b.2.I12,0.01709
2026-03-01,4.A.2.b.2.I15,0.00444
2026-03-01,4.A.2.b.2.I18,0.03403
2026-03-01,4.A.2.b.2.I19,0.00042
2026-03-01,4.A.2.b.2.I21,0.00136
2026-03-01,4.A.2.b.2.I22,0.01162
2026-03-01,4.A.2.b.2.I23,0.00205
2026-03-01,4.A.2.b.2.I25,0.00559
2026-03-01,4.A.2.b.2.I26,0.00035
2026-03-01,4.A.2.b.2.I27,0.00064
2026-03-01,4.A.2.b.3.I01,0.00636
2026-03-01,4.A.2.b.4.I01,0.00131
2026-03-01,4.A.2.b.4.I03,0.00077
2026-03-01,4.A.2.b.5.I01,0.00155
2026-03-01,4.A.2.b.5.I02,0.00308
2026-03-01,4.A.2.b.5.I03,0.00236
2026-03-01,4.A.2.b.6.I01,0.00364
2026-03-01,4.A.2.b.6.I02,0.00509
2026-03-01,4.A.3.a.1.I01,0.00084
2026-03-01,4.A.3.a.1.I03,0.00087
2026-03-01,4.A.3.a.1.I08,0.00074
2026-03-01,4.A.3.a.1.I16,0.00282
2026-03-01,4.A.3.a.2.I03,0.00959
2026-03-01,4.A.3.a.2.I21,0.00091
2026-03-01,4.A.3.a.2.I46,0.00068
2026-03-01,4.A.3.b.1.I01,0.00762
2026-03-01,4.A.3.b.1.I02,0.00047
2026-03-01,4.A.3.b.1.I03,0.00371
2026-03-01,4.A.3.b.1.I04,0.01386
2026-03-01,4.A.3.b.1.I05,0.00168
2026-03-01,4.A.3.b.1.I06,0.00236
2026-03-01,4.A.3.b.6.I01,0.00405
2026-03-01,4.A.3.b.6.I03,0.00206
2026-03-01,4.A.3.b.6.I05,0.00111
2026-03-01,4.A.3.b.6.I06,0.00588
2026-03-01,4.A.3.b.6.I07,0.00162
2026-03-01,4.A.3.b.6.I08,0.00156
2026-03-01,4.A.3.b.6.I09,0.00107
2026-03-01,4.A.3.b.6.I10,0.00020
2026-03-01,4.A.3.b.6.I12,0.04949
2026-03-01,4.A.3.b.6.I13,0.00544
2026-03-01,4.A.3.b.6.I14,0.00241
2026-03-01,4.A.3.b.6.I15,0.00356
2026-03-01,4.A.3.b.6.I16,0.05197
2026-03-01,4.A.4.a.1.I01,0.02435
2026-03-01,4.A.4.a.1.I02,0.01521
2026-03-01,4.A.4.a.1.I03,0.02318
2026-03-01,4.A.4.a.1.I04,0.00671
2026-03-01,4.A.4.a.1.I05,0.00947
2026-03-01,4.A.4.a.2.I01,0.00043
2026-03-01,4.A.4.a.2.I02,0.00041
2026-03-01,4.A.4.a.2.I03,0.01207
2026-03-01,4.A.4.a.2.I04,0.00477
2026-03-01,4.A.4.a.2.I06,0.00061
2026-03-01,4.A.4.a.2.I08,0.00078
2026-03-01,4.A.4.a.2.I09,0.00353
2026-03-01,4.A.4.a.2.I11,0.00362
2026-03-01,4.A.4.a.2.I12,0.00146
2026-03-01,4.A.4.a.2.I13,0.00100
2026-03-01,4.A.4.a.3.I02,0.00902
2026-03-01,4.A.4.a.3.I03,0.00546
2026-03-01,4.A.4.a.4.I01,0.00222
2026-03-01,4.A.4.a.5.I01,0.00271
2026-03-01,4.A.4.a.5.I03,0.00126
2026-03-01,4.A.4.a.5.I04,0.00286
2026-03-01,4.A.4.a.5.I08,0.00321
2026-03-01,4.A.4.a.5.I10,0.00038
2026-03-01,4.A.4.a.6.I01,0.00060
2026-03-01,4.A.4.a.6.I02,0.00185
2026-03-01,4.A.4.a.6.I03,0.00198
2026-03-01,4.A.4.a.7.I01,0.00072
2026-03-01,4.A.4.a.7.I02,0.00174
2026-03-01,4.A.4.a.7.I03,0.00049
2026-03-01,4.A.4.a.8.I01,0.00055
2026-03-01,4.A.4.a.8.I02,0.00067
2026-03-01,4.A.4.a.8.I03,0.00098
2026-03-01,4.A.4.b.3.I01,0.00069
