support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KEN,Kenya,Lower middle income,Substitution-only,-1.496626359260378,-1.856621344521226,0.35999498526084817,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Augmentation-only,0.6688659387808921,0.6971618214895515,-0.02829588270865893,-5.273559366969494e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Overall exposure,3.6147490303582055,0.9763001479723826,2.63844888238582,3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KGZ,Kyrgyz Republic,Lower middle income,Substitution-only,0.43137765225991154,-1.2999958190805354,1.7313734713404458,1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Augmentation-only,0.012634772032413333,-0.09558848714139682,0.10822325917381018,-1.3877787807814457e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Overall exposure,5.0758015685325475,4.313362128934644,0.7624394395979054,-1.887379141862766e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),KHM,Cambodia,Lower middle income,Substitution-only,2.7668614568809815,2.9795453289681784,-0.21268387208719783,9.71445146547012e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Augmentation-only,-0.08698615175698987,-0.13455993003700534,0.04757377828001552,-5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Overall exposure,2.4211586682298867,1.4755852046141589,0.9455734636157285,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LAO,Lao PDR,Lower middle income,Substitution-only,1.5397990332734532,1.2955013649556477,0.2442976683178057,-1.6653345369377348e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Augmentation-only,0.38319198233971313,0.19104919069995804,0.1921427916397551,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Overall exposure,3.807104981098156,2.8946665426582188,0.9124384384399404,-3.3306690738754696e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),LKA,Sri Lanka,Lower middle income,Substitution-only,1.9582192593300745,2.124519735729541,-0.16630047639946408,-2.581268532253489e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MDG,Madagascar,Low income,Augmentation-only,-0.01575779010161338,-0.06069081823803231,0.044933028136418925,6.938893903907228e-18
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MDG,Madagascar,Low income,Overall exposure,1.1949707153389673,1.1271300997069167,0.0678406156320519,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MDG,Madagascar,Low income,Substitution-only,1.1255228755467441,0.9084388382915712,0.2170840372551726,2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Augmentation-only,-0.15307072904556007,-0.12407411965976764,-0.0289966093857925,6.938893903907228e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Overall exposure,4.132899661837122,4.41824677050726,-0.28534710867013674,-8.326672684688674e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MEX,Mexico,Upper middle income,Substitution-only,3.9752857327087097,4.033314434369983,-0.05802870166127262,-1.096345236817342e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MLI,Mali,Low income,Augmentation-only,-0.028128894716507043,-0.21171926715712178,0.18359037244061474,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MLI,Mali,Low income,Overall exposure,1.8301505466448276,2.246300106529913,-0.4161495598850862,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MLI,Mali,Low income,Substitution-only,1.4662885478261556,2.295846706377989,-0.8295581585518326,-8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Augmentation-only,0.1162407027263301,-0.1584703150740205,0.27471101780035073,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Overall exposure,5.562952810193038,5.420491331125085,0.14246147906795403,-7.771561172376096e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MMR,Myanmar,Lower middle income,Substitution-only,4.104729790423862,4.2298647616473275,-0.125134971223464,-1.27675647831893e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MOZ,Mozambique,Low income,Augmentation-only,-0.043658747153235984,-0.21955639702506408,0.17589764987182824,-1.3877787807814457e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MOZ,Mozambique,Low income,Overall exposure,3.150275129659512,5.1157985987741545,-1.965523469114643,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MOZ,Mozambique,Low income,Substitution-only,3.0307481941865166,4.597901481305079,-1.5671532871185603,-1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MWI,Malawi,Low income,Augmentation-only,0.010641046357899973,-0.2135737226076395,0.2242147689655395,-2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MWI,Malawi,Low income,Overall exposure,1.475057833660241,1.5405763605013973,-0.06551852684115751,1.0685896612017132e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),MWI,Malawi,Low income,Substitution-only,1.1132999224959188,1.629233572275561,-0.5159336497796423,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Augmentation-only,-0.49392000164540095,-0.6844869871940803,0.19056698554867932,2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Overall exposure,5.641627114897717,6.022030696505838,-0.38040358160811977,-1.27675647831893e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NGA,Nigeria,Lower middle income,Substitution-only,4.762734297674136,6.4913353984907785,-1.7286011008166449,2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NLD,Netherlands,High income,Augmentation-only,-0.8060060679077519,-0.5725641013224714,-0.23344196658528094,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NLD,Netherlands,High income,Overall exposure,-4.439754114255263,-2.74203149775545,-1.6977226164998145,1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NLD,Netherlands,High income,Substitution-only,0.45410144768789273,0.9573491056167812,-0.503247657928889,5.551115123125783e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NOR,Norway,High income,Augmentation-only,-0.05879579095116321,-0.009610244395414644,-0.04918554655574871,1.3877787807814457e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NOR,Norway,High income,Overall exposure,-5.489809162360719,-3.0426898446805684,-2.447119317680149,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),NOR,Norway,High income,Substitution-only,-1.620695528903247,-0.9864729361600018,-0.6342225927432452,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Augmentation-only,0.6084514311193763,0.8482534252608115,-0.23980199414143513,-8.326672684688674e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Overall exposure,-3.876493811297197,-7.737386488256544,3.860892676959351,-3.552713678800501e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PAK,Pakistan,Lower middle income,Substitution-only,-5.135761623542805,-8.276207255875123,3.1404456323323164,1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PER,Peru,Upper middle income,Augmentation-only,-0.5077651370508537,-0.27218861261278227,-0.2355765244380715,8.326672684688674e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PER,Peru,Upper middle income,Overall exposure,0.40008206754112674,1.0111738921337492,-0.6110918245926178,-4.6629367034256575e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PER,Peru,Upper middle income,Substitution-only,1.5737725794802564,2.02492758078219,-0.45115500130193226,-1.1657341758564144e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Augmentation-only,-0.2831960263065833,-0.01606314078215835,-0.267132885524425,5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Overall exposure,6.405117820747663,5.903570475516353,0.5015473452313126,-1.9984014443252818e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PHL,Philippines,Lower middle income,Substitution-only,4.363097507631382,4.490357378329864,-0.1272598706984815,-2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Augmentation-only,-0.024379667400633402,-0.40851367596748556,0.38413400856685215,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Overall exposure,2.4930249174316996,1.9975245984687582,0.49550031896294033,1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PNG,Papua New Guinea,Lower middle income,Substitution-only,2.401779636752538,2.581542980598197,-0.17976334384565806,-8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),POL,Poland,High income,Augmentation-only,0.11034993540689476,0.21006024228294484,-0.09971030687605054,4.579669976578771e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),POL,Poland,High income,Overall exposure,1.4911733665507694,3.1658035393035697,-1.6746301727527981,-2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),POL,Poland,High income,Substitution-only,1.940602509493204,2.3790895216550614,-0.43848701216185515,-2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PRT,Portugal,High income,Augmentation-only,-0.3970799728355033,-0.23742208752000046,-0.15965788531550276,-5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PRT,Portugal,High income,Overall exposure,0.48381115157572885,1.154467396895301,-0.6706562453195724,2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),PRT,Portugal,High income,Substitution-only,3.402743224540086,3.3035746918244087,0.09916853271567684,6.522560269672795e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ROU,Romania,High income,Augmentation-only,0.2222634995556733,0.2937335447199655,-0.07147004516429223,2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ROU,Romania,High income,Overall exposure,4.459898381770257,5.074655340646193,-0.6147569588759332,-2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ROU,Romania,High income,Substitution-only,2.240609247884423,2.7010291044877253,-0.46041985660330187,-5.551115123125783e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RUS,Russian Federation,High income,Augmentation-only,0.08474069806670323,0.30965417034362946,-0.22491347227692612,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RUS,Russian Federation,High income,Overall exposure,0.720781388974151,2.1708678373988786,-1.4500864484247238,-3.774758283725532e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RUS,Russian Federation,High income,Substitution-only,-0.4170454168592854,0.4490794460281967,-0.866124862887484,1.887379141862766e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RWA,Rwanda,Low income,Augmentation-only,-0.08753914136543306,-0.08863840387801858,0.0010992625125854777,4.163336342344337e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RWA,Rwanda,Low income,Overall exposure,0.8590661458596593,-1.0010108681483962,1.8600770140080554,2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),RWA,Rwanda,Low income,Substitution-only,-0.0648312728477679,-0.4270154619879324,0.36218418914016376,7.216449660063518e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SDN,Sudan,Low income,Augmentation-only,0.03862605462827244,0.8860285527894439,-0.8474024981611719,3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SDN,Sudan,Low income,Overall exposure,-1.2201512501449363,-1.1190358227624897,-0.10111542738244905,2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SDN,Sudan,Low income,Substitution-only,-1.4454666125403133,-2.6929321347347828,1.2474655221944702,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Augmentation-only,-0.515143439215216,-0.21561420566628658,-0.2995292335489295,1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Overall exposure,-0.01672780808486493,1.3583723177764786,-1.3751001258613464,2.886579864025407e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SEN,Senegal,Lower middle income,Substitution-only,1.1868413653964138,4.0125041382163404,-2.8256627728199257,-8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SGP,Singapore,High income,Augmentation-only,-0.7639277451102444,-0.6880497784040362,-0.07587796670620824,6.938893903907228e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SGP,Singapore,High income,Overall exposure,3.0607158528839804,4.254773960760227,-1.1940581078762442,-2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SGP,Singapore,High income,Substitution-only,5.705553311017536,5.85439747780814,-0.14884416679059917,-4.801714581503802e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Augmentation-only,-0.17939624210646818,-0.4449437637416182,0.2655475216351501,-5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Overall exposure,3.3514707013369986,3.093983183297397,0.2574875180396021,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLE,Sierra Leone,Low income,Substitution-only,2.636455461350577,2.8482555201035504,-0.21180005875297364,2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Augmentation-only,-0.39007548864666736,-0.3528507755730237,-0.03722471307364363,-3.469446951953614e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Overall exposure,6.098889489890468,4.577469405599007,1.5214200842914645,-2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SLV,El Salvador,Upper middle income,Substitution-only,4.942486856514143,5.115227268185005,-0.17274041167086482,2.858824288409778e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Augmentation-only,-0.04928515507953689,-0.21704517028506087,0.16776001520552422,-2.498001805406602e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Overall exposure,0.3996884800152495,1.7466844829049433,-1.346996002889692,-1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SOM,"Somalia, Fed. Rep.",Low income,Substitution-only,0.34269110088267407,1.7294509528102164,-1.3867598519275408,-1.5543122344752192e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Augmentation-only,-0.02805537342344921,0.11516411937568913,-0.14321949279913815,-1.942890293094024e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Overall exposure,2.262781586000588,2.5446010791272755,-0.28181949312668575,-1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SRB,Serbia,Upper middle income,Substitution-only,2.349558770384594,2.243610885204673,0.1059478851799211,-1.6653345369377348e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SVK,Slovak Republic,High income,Augmentation-only,0.11527305732494009,-0.10819820040057328,0.22347125772551324,1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SVK,Slovak Republic,High income,Overall exposure,3.4050933854112078,4.387061021415593,-0.9819676360043788,-6.439293542825908e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SVK,Slovak Republic,High income,Substitution-only,4.258097730028067,4.587766073682812,-0.32966834365474706,1.6653345369377348e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SWE,Sweden,High income,Augmentation-only,0.47087597604225107,0.061179648141551746,0.40969632790069965,-3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SWE,Sweden,High income,Overall exposure,-4.215990563031256,-1.7943690579881133,-2.4216215050431433,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),SWE,Sweden,High income,Substitution-only,-1.8344158304600315,-0.6683743202625623,-1.1660415101974693,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TGO,Togo,Low income,Augmentation-only,-0.6340319002223229,-0.7798421564500408,0.14581025622771798,-5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TGO,Togo,Low income,Overall exposure,4.332967814266441,4.743580703828869,-0.4106128895624308,3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TGO,Togo,Low income,Substitution-only,3.5506889734053217,5.1410714924249845,-1.5903825190196597,-3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),THA,Thailand,Upper middle income,Augmentation-only,-1.9288171833039148e-4,-0.09258094425209289,0.09238806253376253,-2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),THA,Thailand,Upper middle income,Overall exposure,4.298299358748591,4.907358102395883,-0.6090587436472923,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),THA,Thailand,Upper middle income,Substitution-only,3.6903959013754126,4.099102596234667,-0.40870669485925715,2.55351295663786e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Augmentation-only,0.2963011686689752,0.013581883787421154,0.28271928488155407,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Overall exposure,6.102692593149348,4.588089407602081,1.514603185547267,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUN,Tunisia,Lower middle income,Substitution-only,4.574932876092149,4.246156007059303,0.3287768690328458,-6.106226635438361e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Augmentation-only,0.25992542752969894,0.22043614050105098,0.03948928702864805,-9.020562075079397e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Overall exposure,-1.203034355594254,-1.0398421198342176,-0.16319223576003658,1.942890293094024e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TUR,Turkiye,Upper middle income,Substitution-only,-0.4065228341175291,-0.5261806439643262,0.11965780984679705,2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Augmentation-only,0.016334112213765125,0.01613071189537075,2.0340031839437972e-4,-3.469446951953614e-18
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Overall exposure,-0.6137297617093787,-0.7450268305711394,0.13129706886176085,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),TZA,Tanzania,Lower middle income,Substitution-only,-0.4355703314867798,-0.33918339365898,-0.09638693782780033,4.996003610813204e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),UGA,Uganda,Low income,Augmentation-only,-0.06305644000535043,-0.2074729671670008,0.1444165271616504,-2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),UGA,Uganda,Low income,Overall exposure,2.195554927852789,2.643719059715602,-0.44816413186281023,-3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),UGA,Uganda,Low income,Substitution-only,1.6856176819318833,2.3177951094440314,-0.6321774275121506,2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),USA,United States,High income,Augmentation-only,0.40772568438644224,0.2666579682991745,0.1410677160872676,1.6653345369377348e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),USA,United States,High income,Overall exposure,-0.4602798817509486,1.1758485894730237,-1.6361284712239745,2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),USA,United States,High income,Substitution-only,0.4328271260698039,1.0589634569782178,-0.6261363309084151,1.2212453270876722e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),VNM,Viet Nam,Lower middle income,Augmentation-only,-0.024581087096593672,-0.06626708332700498,0.041685996230411325,-1.3877787807814457e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),VNM,Viet Nam,Lower middle income,Overall exposure,4.733788339862888,4.4107179204184845,0.32307041944440457,-1.3877787807814457e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),VNM,Viet Nam,Lower middle income,Substitution-only,3.4179080939318345,3.183551064229786,0.23435702970204775,7.771561172376096e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZMB,Zambia,Lower middle income,Augmentation-only,-0.12152458307655546,-0.23475839402858414,0.11323381095202867,1.3877787807814457e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZMB,Zambia,Lower middle income,Overall exposure,4.841548195137489,5.106928274681739,-0.26538007954424375,-6.050715484207103e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZMB,Zambia,Lower middle income,Substitution-only,4.001517027769243,4.579290622951226,-0.5777735951819808,-2.55351295663786e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZWE,Zimbabwe,Lower middle income,Augmentation-only,0.3756781881761345,0.22233735660638107,0.15334083156975364,-1.942890293094024e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZWE,Zimbabwe,Lower middle income,Overall exposure,4.085799924005143,0.5068381953089576,3.5789617286961843,1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ZWE,Zimbabwe,Lower middle income,Substitution-only,2.0062800733410278,-0.30118524742347375,2.307465320764501,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AGO,Angola,Lower middle income,Augmentation-only,-0.33692814185607606,-0.9125422537747592,0.5756141119186832,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AGO,Angola,Lower middle income,Overall exposure,0.7337661051609665,0.7638404837788239,-0.030074378617854256,-3.0773994463828558e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AGO,Angola,Lower middle income,Substitution-only,1.1675352417373701,1.9529103454974002,-0.7853751037600305,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARE,United Arab Emirates,High income,Augmentation-only,-1.013541308192326,-0.22910977843577576,-0.7844315297565508,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARE,United Arab Emirates,High income,Overall exposure,-1.8087844663939352,-0.3023622588169579,-1.5064222075769618,-1.554312234475219e-14
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARE,United Arab Emirates,High income,Substitution-only,-4.361587898879349,-2.973849474645828,-1.3877384242335262,5.3290705182007514e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARG,Argentina,Upper middle income,Augmentation-only,-1.13143679003648,-0.43019113744456744,-0.7012456525919124,0
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARG,Argentina,Upper middle income,Overall exposure,-1.183681234065561,-1.1452728976047026,-0.03840833646085925,9.645062526431047e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ARG,Argentina,Upper middle income,Substitution-only,-1.3048959376440334,-1.4478845364544677,0.1429885988104368,-2.55351295663786e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUS,Australia,High income,Augmentation-only,-1.569789144164458,-0.9482098774548433,-0.6215792667096152,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUS,Australia,High income,Overall exposure,-5.456455844714929,-2.982521269016684,-2.4739345756982396,-5.773159728050814e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUS,Australia,High income,Substitution-only,-3.139938806228991,-1.693472256687632,-1.4464665495413562,-2.886579864025407e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUT,Austria,High income,Augmentation-only,-1.396813621935133,-0.5601023618377112,-0.8367112600974214,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUT,Austria,High income,Overall exposure,-4.921066497606264,-2.6761252478013464,-2.2449412498049144,-3.552713678800501e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),AUT,Austria,High income,Substitution-only,-2.0054431921425215,-2.037010205423973,0.031567013281454316,-2.921274333544943e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BEL,Belgium,High income,Augmentation-only,-0.4371789330268363,-0.5418938956937094,0.10471496266687307,1.3877787807814457e-17
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BEL,Belgium,High income,Overall exposure,-7.661704848024598,-5.374259712466487,-2.287445135558117,5.773159728050814e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BEL,Belgium,High income,Substitution-only,-5.207272843800109,-4.177760907160514,-1.0295119366395913,-3.3306690738754696e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BFA,Burkina Faso,Low income,Augmentation-only,-1.123787788706506,-1.7510201317399658,0.6272323430334603,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BFA,Burkina Faso,Low income,Overall exposure,3.1797572260285194,6.040197075753725,-2.8604398497252066,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BFA,Burkina Faso,Low income,Substitution-only,3.6434682116475714,7.0442113858399455,-3.4007431741923715,-2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGD,Bangladesh,Lower middle income,Augmentation-only,0.31374824680577323,0.5184466043912188,-0.20469835758544536,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGD,Bangladesh,Lower middle income,Overall exposure,-6.771978576475467,-8.26206404275866,1.4900854662831995,-7.327471962526033e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGD,Bangladesh,Lower middle income,Substitution-only,-2.529834215767208,-6.015269418435317,3.4854352026681084,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGR,Bulgaria,High income,Augmentation-only,-1.26424013586061,-0.9519396324186571,-0.3123005034419525,-3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGR,Bulgaria,High income,Overall exposure,0.1974693360312105,1.4250152523432622,-1.2275459163120541,2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BGR,Bulgaria,High income,Substitution-only,1.3142631762865844,1.8413153940246234,-0.5270522177380391,1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BLR,Belarus,Upper middle income,Augmentation-only,-1.4910590411150402,-0.8793198382659257,-0.6117392028491138,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BLR,Belarus,Upper middle income,Overall exposure,-2.5075602950057676,-0.0705859409306162,-2.436974354075158,6.217248937900877e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BLR,Belarus,Upper middle income,Substitution-only,-1.9164300784600354,-0.11899095841237144,-1.7974391200476645,4.440892098500626e-16
